"group"	"DOI"	"Title"	"Year"
"children"	"10.1002/14651858.CD013521.pub2"	"Statins for Smith‐Lemli‐Opitz syndrome"	2022
"children_and_adults"	"10.1002/14651858.CD008923.pub3"	"Mosquito aquatic habitat modification and manipulation interventions to control malaria"	2022
"children"	"10.1002/14651858.CD015023.pub2"	"Pharmacological interventions for pain and sedation management in newborn infants undergoing therapeutic hypothermia"	2022
"children"	"10.1002/14651858.CD001141.pub6"	"Support for healthy breastfeeding mothers with healthy term babies"	2022
"children_and_adults"	"10.1002/14651858.CD015070.pub2"	"Topical corticosteroids for dry eye"	2022
"children"	"10.1002/14651858.CD010130.pub3"	"Biomarkers as point‐of‐care tests to guide prescription of antibiotics in people with acute respiratory infections in primary care"	2022
"children"	"10.1002/14651858.CD013818.pub2"	"Tumor necrosis factor (TNF) inhibitors for juvenile idiopathic arthritis‐associated uveitis"	2022
"children"	"10.1002/14651858.CD012717.pub2"	"Splinting for the non‐operative management of developmental dysplasia of the hip (DDH) in children under six months of age"	2022
"children_and_adults"	"10.1002/14651858.CD013398.pub4"	"House modifications for preventing malaria"	2022
"children_and_adults"	"10.1002/14651858.CD014638.pub2"	"Dexrazoxane for preventing or reducing cardiotoxicity in adults and children with cancer receiving anthracyclines"	2022
"children"	"10.1002/14651858.CD009759.pub4"	"Extracorporeal photopheresis versus standard treatment for acute graft‐versus‐host disease after haematopoietic stem cell transplantation in children and adolescents"	2022
"children_and_adults"	"10.1002/14651858.CD007524.pub5"	"Increased versus stable doses of inhaled corticosteroids for exacerbations of chronic asthma in adults and children"	2022
"children_and_adults"	"10.1002/14651858.CD011642.pub2"	"Laser therapy for treating hypertrophic and keloid scars"	2022
"children_and_adults"	"10.1002/14651858.CD008190.pub3"	"Appetite stimulants for people with cystic fibrosis"	2022
"children_and_adults"	"10.1002/14651858.CD014804.pub2"	"Synbiotics, prebiotics and probiotics for solid organ transplant recipients"	2022
"children_and_adults"	"10.1002/14651858.CD006332.pub4"	"Mu‐opioid antagonists for opioid‐induced bowel dysfunction in people with cancer and people receiving palliative care"	2022
"children"	"10.1002/14651858.CD003171.pub3"	"Surgical interventions for bilateral congenital cataract in children aged two years and under"	2022
"children"	"10.1002/14651858.CD015391"	"Fluvoxamine for the treatment of COVID‐19"	2022
"children_and_adults"	"10.1002/14651858.CD003861.pub4"	"Water for wound cleansing"	2022
"children_and_adults"	"10.1002/14651858.CD012854.pub2"	"Interventions for increasing immunosuppressant medication adherence in solid organ transplant recipients"	2022
"children_and_adults"	"10.1002/14651858.CD011740.pub2"	"Surgery for the treatment of obesity in children and adolescents"	2022
"children"	"10.1002/14651858.CD009527.pub3"	"Adding rapid diagnostic tests to community‐based programmes for treating malaria"	2022
"children"	"10.1002/14651858.CD009887.pub6"	"Stiripentol add‐on therapy for drug‐resistant focal epilepsy"	2022
"children"	"10.1002/14651858.CD002204.pub5"	"Antifungal therapies for allergic bronchopulmonary aspergillosis in people with cystic fibrosis"	2022
"children_and_adults"	"10.1002/14651858.CD002202.pub3"	"Hydroxyurea (hydroxycarbamide) for sickle cell disease"	2022
"children"	"10.1002/14651858.CD009379.pub3"	"Amniotic membrane transplantation for acute ocular burns"	2022
"children_and_adults"	"10.1002/14651858.CD013608.pub2"	"D‐mannose for preventing and treating urinary tract infections"	2022
"children_and_adults"	"10.1002/14651858.CD013845.pub2"	"Memantine for autism spectrum disorder"	2022
"children_and_adults"	"10.1002/14651858.CD006895.pub4"	"Probiotics for preventing acute upper respiratory tract infections"	2022
"children_and_adults"	"10.1002/14651858.CD013515.pub2"	"Psychological therapies for temporomandibular disorders (TMDs)"	2022
"children_and_adults"	"10.1002/14651858.CD015207"	"Replacing salt with low‐sodium salt substitutes (LSSS) for cardiovascular health in adults, children and pregnant women"	2022
"children_and_adults"	"10.1002/14651858.CD002768.pub5"	"Physical activity and exercise training in cystic fibrosis"	2022
"children"	"10.1002/14651858.CD008295.pub6"	"Felbamate add‐on therapy for drug‐resistant focal epilepsy"	2022
"children"	"10.1002/14651858.CD008319.pub4"	"Inhaled antibiotics for pulmonary exacerbations in cystic fibrosis"	2022
"children"	"10.1002/14651858.CD012595.pub4"	"School dental screening programmes for oral health"	2022
"children_and_adults"	"10.1002/14651858.CD002896.pub3"	"Vagus nerve stimulation for focal seizures"	2022
"children_and_adults"	"10.1002/14651858.CD013136.pub2"	"Stimulant and non‐stimulant drug therapy for people with attention deficit hyperactivity disorder and epilepsy"	2022
"children"	"10.1002/14651858.CD012432.pub3"	"Interventions for managing medication‐related osteonecrosis of the jaw"	2022
"children_and_adults"	"10.1002/14651858.CD010834.pub4"	"Anti‐IL‐5 therapies for asthma"	2022
"children_and_adults"	"10.1002/14651858.CD011808.pub3"	"Inhaled nitric oxide for treating pain crises in people with sickle cell disease"	2022
"children"	"10.1002/14651858.CD011775.pub2"	"Child protection training for professionals to improve reporting of child abuse and neglect"	2022
"children_and_adults"	"10.1002/14651858.CD013666.pub2"	"Short‐acting inhaled bronchodilators for cystic fibrosis"	2022
"children_and_adults"	"10.1002/14651858.CD013285.pub2"	"Exercise versus airway clearance techniques for people with cystic fibrosis"	2022
"children"	"10.1002/14651858.CD012199.pub2"	"Interventions to improve water, sanitation, and hygiene for preventing soil‐transmitted helminth infection"	2022
"children"	"10.1002/14651858.CD006404.pub4"	"Pyronaridine‐artesunate for treating uncomplicated   Plasmodium falciparum malaria"	2022
"children"	"10.1002/14651858.CD012908.pub2"	"Non‐pharmacological interventions for sleep promotion in hospitalized children"	2022
"children_and_adults"	"10.1002/14651858.CD013030.pub2"	"Digital interventions to improve adherence to maintenance medication in asthma"	2022
"children"	"10.1002/14651858.CD009898.pub4"	"Extracorporeal photopheresis versus alternative treatment for chronic graft‐versus‐host disease after haematopoietic stem cell transplantation in children and adolescents"	2022
"children"	"10.1002/14651858.CD013609.pub2"	"Interventions for treating supracondylar elbow fractures in children"	2022
"children_and_adults"	"10.1002/14651858.CD003645.pub4"	"Positioning for acute respiratory distress in hospitalised infants and children"	2022
"children_and_adults"	"10.1002/14651858.CD014617.pub2"	"Antibiotic prophylaxis for corneal abrasion"	2022
"children"	"10.1002/14651858.CD013743.pub2"	"Antibiotics for the induction and maintenance of remission in ulcerative colitis"	2022
"children"	"10.1002/14651858.CD011068.pub2"	"Perioperative pharmacological interventions for fetal immobilisation during fetal surgery and invasive procedures"	2022
"children"	"10.1002/14651858.CD004381.pub4"	"Music therapy for autistic people"	2022
"children"	"10.1002/14651858.CD013657.pub2"	"Community‐based interventions for improving mental health in refugee children and adolescents in high‐income countries"	2022
"children_and_adults"	"10.1002/14651858.CD006245.pub5"	"Care delivery and self‐management strategies for children with epilepsy"	2022
"children"	"10.1002/14651858.CD009261.pub7"	"Negative pressure wound therapy for surgical wounds healing by primary closure"	2022
"children"	"10.1002/14651858.CD013714.pub2"	"Probiotics for the prevention of Hirschsprung‐associated enterocolitis"	2022
"children"	"10.1002/14651858.CD013463.pub2"	"Fortification of salt with iron and iodine versus fortification of salt with iodine alone for improving iron and iodine status"	2022
"children"	"10.1002/14651858.CD010473.pub4"	"Continuous positive airway pressure (CPAP) for acute bronchiolitis in children"	2022
"children_and_adults"	"10.1002/14651858.CD011412.pub4"	"Antiepileptic drug monotherapy for epilepsy: a network meta‐analysis of individual participant data"	2022
"children"	"10.1002/14651858.CD013846.pub2"	"Prophylactic cyclo‐oxygenase inhibitor drugs for the prevention of morbidity and mortality in preterm infants: a network meta‐analysis"	2022
"children"	"10.1002/14651858.CD014257.pub2"	"Probiotics for treatment of chronic constipation in children"	2022
"children"	"10.1002/14651858.CD005612.pub5"	"Pregabalin add‐on for drug‐resistant focal epilepsy"	2022
"children_and_adults"	"10.1002/14651858.CD011135.pub3"	"Unconditional cash transfers for reducing poverty and vulnerabilities: effect on use of health services and health outcomes in low‐ and middle‐income countries"	2022
"children_and_adults"	"10.1002/14651858.CD010893.pub4"	"Interventions for reducing inflammation in familial Mediterranean fever"	2022
"children"	"10.1002/14651858.CD011027.pub3"	"Oral dextrose gel for the treatment of hypoglycaemia in newborn infants"	2022
"children"	"10.1002/14651858.CD008524.pub4"	"Vitamin A supplementation for preventing morbidity and mortality in children from six months to five years of age"	2022
"children_and_adults"	"10.1002/14651858.CD009569.pub4"	"Gases for establishing pneumoperitoneum during laparoscopic abdominal surgery"	2022
"children_and_adults"	"10.1002/14651858.CD011501.pub3"	"Brivaracetam add‐on therapy for drug‐resistant epilepsy"	2022
"children_and_adults"	"10.1002/14651858.CD013356.pub2"	"Strategies for using topical corticosteroids in children and adults with eczema"	2022
"children_and_adults"	"10.1002/14651858.CD013130.pub2"	"Systemic interventions for treatment of Stevens‐Johnson syndrome (SJS), toxic epidermal necrolysis (TEN), and SJS/TEN overlap syndrome"	2022
"children"	"10.1002/14651858.CD011997.pub2"	"Periodic change of body position under phototherapy in term and preterm neonates with hyperbilirubinaemia"	2022
"children"	"10.1002/14651858.CD014067.pub2"	"Synbiotics to prevent necrotising enterocolitis in very preterm or very low birth weight infants"	2022
"children_and_adults"	"10.1002/14651858.CD012857.pub2"	"Extended‐release methylphenidate for attention deficit hyperactivity disorder (ADHD) in adults"	2022
"children"	"10.1002/14651858.CD013028.pub3"	"Clonazepam monotherapy for treating people with newly diagnosed epilepsy"	2022
"children"	"10.1002/14651858.CD012981.pub2"	"Sealants for preventing dental caries in primary teeth"	2022
"children"	"10.1002/14651858.CD011347.pub3"	"Binocular versus standard occlusion or blurring treatment for unilateral amblyopia in children aged three to eight years"	2022
"children_and_adults"	"10.1002/14651858.CD005398.pub4"	"Antiepileptic drugs for the primary and secondary prevention of seizures after stroke"	2022
"children_and_adults"	"10.1002/14651858.CD013334.pub2"	"Low‐carbohydrate versus balanced‐carbohydrate diets for reducing weight and cardiovascular risk"	2022
"children"	"10.1002/14651858.CD006311.pub4"	"Foot orthoses for treating paediatric flat feet"	2022
"children"	"10.1002/14651858.CD013736.pub2"	"Cuffed versus uncuffed endotracheal tubes for neonates"	2022
"children_and_adults"	"10.1002/14651858.CD004976.pub4"	"Oral antihistamine‐decongestant‐analgesic combinations for the common cold"	2022
"children"	"10.1002/14651858.CD001970.pub6"	"Delayed introduction of progressive enteral feeds to prevent necrotising enterocolitis in very low birth weight infants"	2022
"children_and_adults"	"10.1002/14651858.CD012688.pub3"	"Indoor residual spraying for preventing malaria in communities using insecticide‐treated nets"	2022
"children_and_adults"	"10.1002/14651858.CD005003.pub4"	"Rapid versus slow withdrawal of antiepileptic drugs"	2022
"children_and_adults"	"10.1002/14651858.CD013254.pub2"	"Intermittent prophylactic antibiotics for bronchiectasis"	2022
"children"	"10.1002/14651858.CD003453.pub2"	"Orthodontic treatment for crowded teeth in children"	2021
"children"	"10.1002/14651858.CD012851.pub2"	"Interventions for promoting the eruption of palatally displaced permanent canine teeth, without the need for surgical exposure, in children aged 9 to 14 years"	2021
"children"	"10.1002/14651858.CD000979.pub3"	"Orthodontic treatment for posterior crossbites"	2021
"children"	"10.1002/14651858.CD012619.pub3"	"Interventions for preventing distal intestinal obstruction syndrome (DIOS) in cystic fibrosis"	2021
"children"	"10.1002/14651858.CD006614.pub4"	"Antenatal corticosteroids prior to planned caesarean at term for improving neonatal outcomes"	2021
